4.928900	0.000131	0.000906	0.032054	0.002059	2.900031
5.142600	0.000136	0.000919	0.033333	0.001425	3.023339
5.362600	0.000141	0.000931	0.034671	0.000977	3.154944
5.589500	0.000146	0.000942	0.036074	0.000667	3.295826
5.823900	0.000152	0.000951	0.037549	0.000457	3.447025
6.066700	0.000157	0.000959	0.039106	0.000318	3.609698
6.318600	0.000163	0.000966	0.040750	0.000223	3.785056
6.580300	0.000170	0.000972	0.042488	0.000163	3.974200
6.852600	0.000177	0.000977	0.044328	0.000118	4.178399
7.136200	0.000184	0.000981	0.046276	0.000084	4.398804
7.431600	0.000191	0.000984	0.048333	0.000060	4.636214
7.739500	0.000199	0.000987	0.050501	0.000039	4.891679
8.060100	0.000208	0.000990	0.052777	0.000021	5.165489
8.393900	0.000216	0.000992	0.055154	0.000005	5.458080
8.740600	0.000225	0.000994	0.057622	-0.000007	5.768828
9.100100	0.000234	0.000995	0.060167	-0.000014	6.097124
9.471800	0.000243	0.000996	0.062769	-0.000015	6.441532
9.854700	0.000252	0.000997	0.065406	-0.000011	6.800035
10.247800	0.000262	0.000997	0.068056	-0.000006	7.170518
10.649600	0.000271	0.000998	0.070700	-0.000002	7.550420
11.058600	0.000280	0.000998	0.073306	0.000002	7.936602
11.473000	0.000289	0.000999	0.075859	0.000004	8.326210
11.891400	0.000297	0.000998	0.078368	0.000004	8.717358
12.312000	0.000306	0.000998	0.080788	0.000005	9.106605
12.733400	0.000313	0.001000	0.083097	0.000010	9.491412
13.154400	0.000321	0.001000	0.085313	0.000021	9.870364
13.573900	0.000328	0.000999	0.087428	0.000045	10.241720
13.991000	0.000335	0.001000	0.089426	0.000093	10.604043
14.405100	0.000341	0.000999	0.091333	0.000209	10.957040
14.815800	0.000347	0.000999	0.093141	0.000406	11.300054
15.222600	0.000353	0.001000	0.094853	0.000734	11.632579
15.625500	0.000358	0.001000	0.096473	0.001356	11.954695
16.024400	0.000363	0.001000	0.098006	0.002483	12.266446
16.419400	0.000368	0.001000	0.099457	0.004463	12.568051
16.810500	0.000373	0.001000	0.100833	0.007834	12.859689
17.197900	0.000377	0.001000	0.102137	0.013427	13.141715
17.582000	0.000381	0.001000	0.103376	0.022481	13.414626
17.962800	0.000385	0.001000	0.104553	0.036567	13.678634
18.340800	0.000389	0.001000	0.105673	0.058151	13.934301
18.716300	0.000392	0.001000	0.106741	0.090480	14.182035
19.089500	0.000396	0.001001	0.107760	0.137661	14.422167
19.460900	0.000399	0.001001	0.108735	0.204845	14.655207
19.830900	0.000402	0.001001	0.109668	0.298259	14.881577
20.199800	0.000405	0.001001	0.110562	0.424784	15.101624
20.568100	0.000408	0.001002	0.111422	0.591287	15.315790
20.936200	0.000410	0.001002	0.112248	0.803653	15.524440
21.304800	0.000413	0.001003	0.113046	1.065859	15.728077
