seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
21,5.899635,115,1050041,1.274561969131814,3.221876769907765,2.008989319288139,3.653306780944065,2.355600994219157,0.735936108164134,0.725677223351234,0.745292373136148,0.999996543432061,0.815010027051728,0.847047773694061,0.286198196994171,0.364541653484075,14.053614395229288,24.657190491731682,2.704209299544763,2.844968922015464,2.578321879502740,5.608215674678064,24.465025575072118,3.171134587170078,5.899634820660394
22,6.300920,118,1050041,1.459418673997902,3.771765318197071,1.171852248625006,3.503361643832412,1.923600746452387,0.739297635826914,0.670969687530962,0.867317034275238,0.899211860472485,0.739324405683265,0.842276141798328,0.283686843646638,0.388174835014257,17.598373637558179,24.552586328292630,1.293015203959574,3.606815506062763,2.810415184246717,6.384919042566490,24.235694321482935,3.447007073099682,6.300919569045200
20,5.919990,119,1050041,1.469795034227017,3.722710484475297,2.216091845930911,3.529564807305472,1.883185467854370,0.739579003782333,0.665517884279011,0.597466808401186,0.999847126657940,0.707421020839712,0.852277275197845,0.267942124971405,0.391548101162413,18.875610662551398,19.860390930428106,2.682204796018488,3.541563184797100,2.018720888821885,6.832803000749555,24.210341881599806,3.465639070460899,5.919990195223787
23,6.329109,121,1050041,1.459829765381534,3.776994436162033,1.169983877500144,3.491800209953335,1.917471943734327,0.743492912779522,0.670879681659025,0.873981700556058,0.896335991616091,0.739692114076281,0.840047385953914,0.283678373613118,0.387637026058466,19.896384491249076,24.792364546411242,1.706761949892171,3.919763756846044,2.633327770695190,6.440889017289694,24.491080123584929,3.432692491244042,6.329109453613317
24,6.317710,116,1050041,1.460747410769074,3.773591162743589,1.170353106307360,3.510278368150712,1.921584144169248,0.742482126977055,0.670752874072069,0.869516674631755,0.897946823143094,0.739077216703391,0.841744520800937,0.284070464921028,0.387609293661304,18.971968618334042,24.451191058993053,1.853852532953178,3.909961633814384,2.252753162619353,6.592432150515034,24.831796022511348,3.404111016780013,6.317710059895101
27,6.312179,119,1050041,1.463930042067574,3.782209294629494,1.168897492021548,3.497333980991513,1.919734271202798,0.742286568488361,0.670779799359292,0.869814086873663,0.897895108493574,0.740714502711357,0.840264765623871,0.284118790612001,0.387228929489569,18.782496015429511,24.460896059835082,1.124940269313779,3.275921461877787,2.952243611240324,6.987581736051669,24.020283714691391,3.764894898858659,6.312178927754281
25,6.324733,120,1050041,1.460236192545560,3.771356645434949,1.167536292578511,3.497113883322229,1.927952969735186,0.739466169493144,0.670616916422031,0.874738147599219,0.896330822573664,0.738753936061344,0.841011379990195,0.285593370642194,0.388130315780790,17.187276353564925,24.515426791981713,1.713049211974925,3.850419775653504,2.131588779770449,6.499509675619469,24.549507867316226,3.433194452883422,6.324733052529892
26,6.288554,121,1050041,1.455334084653916,3.782251924154381,1.170036513925297,3.503945452989411,1.919956493533717,0.739530550978353,0.669979872209230,0.872696707508749,0.896443777447856,0.736520050002992,0.841917286074258,0.286130372764918,0.387977595186801,17.597111736118357,24.842902317840099,1.048213067748752,3.170122534075851,2.544659573147763,6.970399076322999,24.414490198976604,3.294297247747457,6.288554317584741
29,5.836599,108,1050041,1.492114363604500,3.765823156132503,2.235762338121386,3.520915980100396,1.857880377149846,0.745854711002791,0.670439106252461,0.592979711068855,0.999962313336929,0.702828238751873,0.852455072824333,0.270746476480219,0.388097641484197,19.660547683400046,22.634830449631120,2.190706870835433,3.784825253940019,2.275975536098084,6.557499211893520,24.474737959177385,3.033140425067342,5.836598755773797
28,5.889144,117,1050041,1.278669744039799,3.224012778015192,1.990380697444252,3.665718227352895,2.368966730931627,0.734394071468801,0.724791708711835,0.746815853107926,0.999950698513058,0.809093578452859,0.847972934716289,0.279182778852755,0.366051175607051,14.427991856083759,24.592367416607540,2.113797220726607,2.590038848133553,2.104377331294586,5.239597108107866,24.786923529365388,3.731634111234192,5.889143941833705
