seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,n0,n1,n2,n3,n4,n5,n6,x
22,43.102159,1525,1050018,1.041964898593171,1.487668996964745,27.251653575945045,27.652036829714102,65.727621080515078,0.635268134772713,0.544939480743187,0.010087718855821,0.081515525364360,0.364761480747793,0.239150995843443,0.609126452985255,5.076922493632906,3.437882928565926,99.890267664486771,16.534449108531610,39.010976176771045,86.172297877637532,100.000000000000000,43.102158955269153
4,26.399416,1526,1050016,1.366941225397724,18.910152189971693,27.251702698115092,27.651789243815823,1.364119402666897,0.573033584758370,0.389701953050492,0.011380113923267,0.129692680317968,0.694459314957286,0.222575778043731,0.186682014147032,7.798731343580542,68.396867908641979,99.311715774276606,49.116529494049224,99.543562569687253,9.505688761537685,0.933782539870213,26.399415821121372
23,31.288135,1530,1050017,1.618951211171044,1.337234678363620,1.812241246661930,1.587054163564802,62.836677907099343,0.674293352931578,0.560893554144011,0.434285238937108,0.500433450569803,0.563652095187027,0.609874382752842,0.342058363850725,98.011125393932957,1.731093781334082,4.384420649075330,1.002778038838563,99.998964820389261,95.997547678395392,21.174557550661088,31.288134638974668
19,40.210056,1532,1050019,1.040980713139325,1.034187957146627,2.599639665165548,27.654904161300610,80.876573380198692,0.636804102828367,0.581903993772885,0.376014138936347,0.026180055693822,0.688557350615424,0.260838760418106,0.127644519911876,6.567203471840391,3.579495324704041,2.897678596111464,11.544667823593373,99.000000068445800,38.305552609096302,56.603080183679900,40.210056486887872
24,21.242162,1551,1050017,1.672737890854160,1.317032257134083,1.963128419583537,27.654933899328785,37.549194735177650,0.671862160510511,0.559889913140745,0.391681315994843,0.054192545064738,0.380203111614288,0.280504057092037,0.999360317112114,100.000000000000000,2.961835504310361,2.058727007923814,99.871370911848146,43.553520266919292,96.209669629427764,99.686408219523968,21.242161624975409
13,12.542389,1558,1050020,1.527398538519434,2.118541523823907,27.251169724492129,27.651849722807277,4.181347717384216,0.699704248433499,0.547413777346238,0.051796685506564,0.059745961076333,0.608506515089563,0.207738792404772,0.915241391291667,17.780035487783216,6.261482698959399,25.000102396735520,46.626066758627651,9.645632458539104,36.982715423676189,8.589334272261343,12.542389032568763
5,28.450673,1562,1050015,1.404440436432637,1.423690600527563,24.495360543370551,27.654333189671319,30.059948704598298,0.756125285760734,0.561198705576838,0.054519060504865,0.029198315725450,0.468065971993977,0.514719212498494,0.017382526687588,99.999999480013769,2.002706187571313,43.777815650553264,15.642351747687643,100.000000000000000,0.183762533931153,31.957714931647892,28.450673053401455
1,22.763731,1565,1050013,1.671713075978738,1.250272580778503,1.005897890913157,2.771225357134983,55.963907296170539,0.760399377543319,0.565367316157706,0.697007843735728,0.497202080780942,0.640437008138021,0.221499150381889,0.017522974130743,99.999994983802025,2.304879017740659,0.380415992340819,99.058270510430915,99.682660450664812,72.263739898481546,0.010000000000000,22.763731026883686
2,14.713759,1566,1050018,1.672928371272722,2.429796114584811,27.251192888977939,27.651855479601355,3.007956695354038,0.601002156923775,0.522289319273402,0.056507467291162,0.130683759339731,0.887311533579932,0.228096766415861,0.296119493337260,34.606719266074655,11.438619035494333,85.047635363732624,98.267615846774859,99.272747237890172,31.185146050873377,0.726594802249487,14.713759020757349
14,15.345610,1583,1050012,1.672766220552268,1.322015770067290,1.986399033550711,27.654317140907480,35.933493004680087,0.717216245239644,0.555669786480320,0.392188541110688,0.058381524903875,0.474418273193492,0.194637505060216,0.856663255671107,91.642343282562052,2.421076363799122,2.568575157076586,83.354058065602927,44.338545516170697,64.389667544499047,10.238065561035446,15.345610396875111
10,18.777622,1585,1050007,1.673390136683770,1.333887203036489,27.254466030853844,27.656023792474091,35.399976662297326,0.692940617738982,0.546707428898104,0.040886338228168,0.068266916009039,0.466133879914186,0.260849189354635,0.768529534448435,99.999996632738458,2.792055988194291,24.553891635040734,96.763930499886527,98.717957455966455,79.942124057614137,26.837603234734643,18.777621812701074
18,13.155880,1599,1050018,1.494671040723962,2.028883143659557,27.251206413422519,27.651888509343891,4.974304768110870,0.699555114985693,0.531113666069027,0.062759722193661,0.094199564951392,0.643478890006891,0.181489717831299,0.908081660817809,15.944439519759958,5.883733748773933,57.085209982085373,43.223948882547936,81.003407036853388,40.408530142702893,7.324840898524834,13.155879647397972
21,46.836590,1618,1050018,1.059196036660908,1.298320902444542,4.394057655466282,27.655835419600681,86.606992153445574,0.578113432058797,0.555381354376457,0.395480136537066,0.057551115611902,0.851897049970380,0.231775981278946,0.133228930002617,8.839496280002101,3.461004879767265,22.904818371689234,86.510152736270768,54.094809761924580,50.334217369067431,73.072201154406016,46.836590241426208
16,19.079524,1636,1050018,1.671370468218260,2.777238938119385,27.251144097925465,27.651708136172000,9.650736646552077,0.556304343464743,0.504455095528576,0.035902102181271,0.114620164094605,0.514653461496370,0.014463404240141,0.920197562616932,35.155743227978916,7.262951446163642,12.152034726692031,32.094357459378450,5.676354603356993,4.124077530890764,97.237494720248861,19.079523847392543
27,19.844789,1644,1050012,1.670505230995581,1.276577811447415,25.769639891748756,27.653747636028715,36.666270348097427,0.670971910362144,0.552834887865354,0.229098281299310,0.010114454742778,0.418583708508383,0.289599564676825,0.753434602263742,99.972545769520706,2.031909371345689,92.807286016683391,6.538381860007319,77.330122185892420,15.980109954578395,32.089537115174380,19.844788722690712
20,21.262188,1648,1050014,1.624324835507969,2.595653708694125,3.217560632709605,27.651898062240093,9.574938789779498,0.550351758013660,0.544067922555461,0.436188459085442,0.012197759763024,0.548040726310669,0.145226476401446,0.677585537171147,36.779634942034917,20.926497614843203,59.807714581959046,11.332652107661395,6.672355011380843,41.009365909822498,74.638455988696193,21.262188245845766
29,13.150874,1656,1050013,1.602498369159309,2.343289890712395,27.250354955665315,27.633068183161032,4.755824642020042,0.696602101080321,0.561971854324721,0.029235578935267,0.127396737555017,0.644317413931169,0.010000000000000,0.892009557616711,38.786657246975423,72.949344964333846,10.252848011343225,22.005452742299599,65.630976302911207,47.835715633071743,10.600770070423283,13.150874245624692
7,12.158543,1662,1050013,1.579491988929463,2.105114810783788,1.787026783770372,27.652094569337826,11.769568530294071,0.528613096634633,0.521185635593204,0.371761880219044,0.022642355366581,0.634957149914018,0.055831646191798,0.645238105530112,40.788380571828419,5.677988401389217,2.125806351717806,37.177421198147740,83.797810970503178,72.817668955491697,91.304307130314882,12.158542783998843
26,27.310568,1670,1050014,1.557787628555195,2.626742684648470,1.066599129037669,26.743657680435802,7.256637538505280,0.635134883728171,0.562995941397511,0.336109013622559,0.142847140400794,0.516356347566742,0.092233935692627,0.797051864857595,21.176398440636063,10.564244248735722,1.553697021915051,13.015530267686854,64.487956879545706,96.871945274401198,89.001555713880478,27.310568022066195
25,5.965791,1681,1050012,1.678891258180661,2.047909722556561,1.252272030362125,3.325138431713808,1.754920540826752,0.631041674791137,0.526021478473853,0.362538669714526,0.614555506037380,0.390310844749314,0.998900474743065,0.575217374609362,66.162275439098294,5.368432839382389,2.622459386636842,10.259610464577852,7.465844099249349,0.131979653451138,10.513326145046868,5.965790549735704
