seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,n0,n1,n2,n3,n4,n5,n6,x
11,5.860516,2991,1050042,1.561744968738132,2.179060201142215,1.362919152422792,2.848031692374640,3.432061863789079,0.690692403131741,0.531478211577964,0.348875085023641,0.593399758008405,0.586080166662795,0.674991139261484,0.100012974630712,15.191766419446953,6.398899014663886,2.467406343998025,6.125404165949488,24.016191682223272,2.601407314768303,24.441299052684200,5.860515962758494
24,6.321650,3005,1050042,1.523412894497046,1.919697600463851,1.711431325703774,2.222098735025969,1.697716069480356,0.611663794103736,0.520774425853204,0.364761014255764,0.482760378598355,0.454255058035088,0.659091936267048,0.533931447746267,10.981476286174171,5.091446557554769,2.874196268607583,3.565616307426616,24.321472942409549,1.370846932718340,23.395045861447940,6.321649847706114
29,7.247127,3021,1050042,1.626519070385020,2.009100704030604,1.474421596015358,2.630015348513324,2.213673429542390,0.667109703586003,0.522386639484811,0.370771815474987,0.533996825942823,0.649491976992115,0.100780986624193,0.895543246890070,21.825979915749716,5.058208343231027,2.593685709024529,4.337370344532279,3.992745263922665,19.335822400446996,6.860931096042096,7.247127291643749
2,7.158880,3036,1050042,1.665141132845655,2.057859208415530,1.432417847492411,2.666834615302591,1.714482713007863,0.666095417195778,0.515845288649102,0.361565375245883,0.544080187386711,0.736183120849167,0.100016627501685,0.872154085080805,21.021310898879988,5.494506402277909,2.679536827637250,4.648267530644766,2.852323418191651,17.874560968019469,4.854189878406644,7.158880433078961
27,7.677604,3044,1050042,1.641696526454790,2.039676323660483,1.196554742199784,2.912864616274923,2.247537060624003,0.657354339897637,0.520097089118100,0.358870956219535,0.566127479685093,0.648503466976564,0.100196787667911,0.893072110359448,23.996113232017094,5.456099223890213,2.214758249293950,5.686483029783490,3.810879365002515,22.267651236134465,6.679992349023223,7.677603845041732
9,5.695521,3044,1050042,1.604483217426614,1.934745441297794,1.693783748578910,2.689792569957364,1.123088418292826,0.724646539999853,0.529491079870147,0.366261693640609,0.572979768352993,0.168739851109326,0.409812740412489,0.935517519009566,22.446510423896725,5.550788873699406,2.067218302901414,5.383048069069902,3.515529037886739,1.517362599911780,4.455007416691243,5.695521417206934
5,7.147549,3045,1050042,1.609936191117482,2.012536541802298,1.341031638801982,3.077560266399419,3.433117698539724,0.678006471913199,0.516936215531426,0.357850165678159,0.611726628326018,0.550472425105695,0.110084475686193,0.901266207440333,17.903697987281894,5.430791595124720,2.249800624926445,7.074107501698935,7.439309473326931,1.878166805917570,5.676879627035946,7.147548774876796
10,8.070288,3047,1050042,1.559009661204263,2.044896004267190,1.221666680559452,3.349443150834908,2.457293879305169,0.669954904067127,0.527889062498645,0.350909846157071,0.607330493138706,0.636142731026918,0.101383979020802,0.896497968071498,18.932248607298145,5.484409469975202,2.784789290844269,7.498698200292589,4.333869207262162,18.466922231927409,8.176218078858747,8.070287806125062
1,6.986791,3048,1050042,1.656812921964160,1.864179092432872,1.538567770429896,2.752275565606592,2.572663787080599,0.670769498035907,0.518642442086198,0.361537474681888,0.544122264160396,0.655548495116754,0.101131254902842,0.890144026160743,22.555809884220661,5.886459551428085,2.374464276243045,4.699893599985370,4.924547907288657,21.011323831507446,7.099219877922003,6.986790582976686
22,5.772653,3054,1050042,1.562256188144105,2.002691189625411,1.514003049298393,2.853407151240805,1.236435886005051,0.737013705872483,0.530650393430272,0.369959899316763,0.566780908587137,0.187726433551162,0.432776324579855,0.955495554522519,21.057077916120601,5.477336674211107,2.945580102693385,5.399607149930820,6.279483228633692,1.785052989222594,3.890028926209805,5.772653290578758
25,7.318252,3057,1050042,1.710808557678292,2.007101217233863,1.557883284924248,3.114572248900299,2.689743350860976,0.659954681708495,0.522220401962210,0.356059846642726,0.548316460543262,0.659882018751675,0.106378477090730,0.896104598465218,21.894342000299442,6.930147770149564,2.119443701989656,4.205373388879126,5.510025735842182,16.969099885041565,8.594400397061734,7.318252225954398
17,6.540258,3058,1050042,1.619695156689805,2.043989845385608,1.642674268184626,2.353931657676496,1.770340498569735,0.691689226550233,0.521325904911421,0.368078820338701,0.530313465189692,0.308794741807715,0.373925051212042,0.843498837585858,20.533403438232106,5.480976676433936,2.886708851187790,4.725832290783737,3.178914313322497,1.572956745915771,4.124498333505749,6.540258073801771
0,6.986791,3061,1050042,1.656812921964160,1.864179092432872,1.538567770429896,2.752275565606592,2.572663787080599,0.670769498035907,0.518642442086198,0.361537474681888,0.544122264160396,0.655548495116754,0.101131254902842,0.890144026160743,22.555809884220661,5.886459551428085,2.374464276243045,4.699893599985370,4.924547907288657,21.011323831507446,7.099219877922003,6.986790582976686
26,7.052103,3066,1050042,1.578794865418029,1.912969322771824,1.958739603119240,2.475369590975128,2.202731764002402,0.671779329380210,0.515798225032012,0.379502217542046,0.525034796625528,0.501499798757516,0.172787173029335,0.852105070388305,17.882951945772830,5.980216983670198,2.514619423499640,4.552262862262671,3.195071224879200,1.973676584507769,5.029356515246644,7.052102783899883
6,5.865452,3087,1050042,1.500491637139779,2.193726813873750,1.088996428684833,2.930823980994412,3.391204644230108,0.668483030062842,0.558522040876000,0.335987175911540,0.573280834998051,0.558966427157294,0.289280666569597,0.933573488528049,13.143226601532308,7.671532923849998,2.437360766571093,5.155702525638699,4.864321123712174,3.489585701053850,3.674039588824679,5.865451581686603
21,6.836856,3089,1050042,1.627847656984983,2.233549691752741,1.632065948115815,2.597788962496873,3.769672578050416,0.657747443826368,0.516614699088253,0.362283565446544,0.587295694703954,0.651822429222986,0.102611787225891,0.917139537748343,21.252960695373186,6.991775373392473,2.019262460929667,6.856888979607495,8.117908897390293,18.167015113594029,5.874238962175410,6.836855775751912
15,6.378638,3095,1050042,1.538202618560918,1.934305867054604,2.222605106573249,1.168917575186275,1.794865609127564,0.612776711254210,0.520937928419768,0.360452239108364,0.510785008941622,0.461429269344815,0.632144412294579,0.543202432872165,11.483635344818457,5.820672850458207,2.978115823231094,3.262853512897592,24.694712536957680,1.807121530566724,24.489209229079172,6.378637667884319
14,6.458966,3096,1050042,1.540972059615651,2.080743224700640,1.699566010789420,2.595161313115009,3.325605461409429,0.650890010140874,0.515817283639616,0.385084292234040,0.553496136409823,0.681567356122476,0.135891300055330,0.876737667144759,15.634109380443398,5.958434638537540,2.332100511193506,5.250448904647491,7.548271790518617,22.142589960098781,5.591131407048149,6.458966006614048
23,7.335746,3110,1050042,1.694620909435095,2.058859182843080,1.953626650848250,2.120475333002573,2.632372751766453,0.629826511931860,0.520928223902921,0.364118672262885,0.556456137343141,0.751959314169857,0.119871433861842,0.858356729108257,17.889224106324643,8.657292036163632,2.409357764884402,4.753845468003106,7.444234830659080,21.055955069785504,6.704659680596542,7.335745834485450
16,6.276433,3121,1050042,1.618955609752653,1.677716264408896,2.619388666212106,1.472390764888716,1.707459213865895,0.614154558569909,0.509443295720795,0.414223621620107,0.442841523063687,0.456214663937662,0.639317599566262,0.535268601523217,11.663350544080222,4.484892541066217,3.250507637001493,2.581571991704849,24.987566820282374,1.678342992330447,24.709480127257208,6.276432630178620
